59.2;3;3.839097317;-71.39492354;13.76930237;145.9378662;5;1.10977;2.29933;-63.9644;4.7;0;153.1;0.00829893;0.368808;1.35776;2.88995;-0.647901;-4.1932;97
59.7;3;3.839097591;-71.39492264;14.30439758;146.4729614;5;1.41659;3.42424;-64.1582;4.7;0;153.1;-0.00764029;0.257472;1.4594;1.98849;-2.54341;-1.75057;97
60.2;3;3.839097108;-71.39492178;15.18511963;147.3536835;5;-0.262296;2.30694;-64.3623;4.9;0;153.2;-0.111169;0.11733;1.5026;0.659158;0.358125;0.0923968;97
60.7;3;3.839096277;-71.39492146;15.97245789;148.1410217;5;-1.10589;1.67527;-64.311;4.9;0;153.2;-0.10918;0.0661642;1.43651;0.582711;1.68601;1.41913;97
61.2;3;3.83909557;-71.39492119;16.71592712;148.884491;5;-1.48687;1.54011;-63.6457;4.8;0;153.2;-0.0522036;0.0673427;1.39604;-0.0875599;1.6807;1.29358;97
61.7;3;3.839095229;-71.39492097;17.38290405;149.5514679;5;-1.10819;1.69986;-63.9182;4.8;0;153.2;-0.00690547;0.0416407;1.30152;0.668644;1.46304;-1.0943;97
62.2;3;3.839095138;-71.39492085;18.08454895;150.2531128;5;-0.972481;2.24568;-64.0583;4.7;0;153.2;0.047957;-0.00596307;1.31791;1.14505;0.57993;0.993821;97
62.7;3;3.83909507;-71.3949209;18.76092529;150.9294891;5;-1.48197;2.42782;-63.9949;4.8;0;153.2;0.036067;-0.000522431;1.32229;-0.0454738;0.148847;1.63746;97
63.2;3;3.839095137;-71.39492087;19.36079407;151.5293579;5;-1.18807;2.37116;-63.7808;4.7;0;153.2;0.0625144;-0.000609056;1.2902;0.35997;0.278213;-1.7498;97
63.8;3;3.839095452;-71.39492081;20.01965332;152.1882172;5;-0.545089;2.87884;-63.7558;4.7;0;153.2;0.076624;0.00637402;1.35914;0.349733;-0.384347;1.12454;97
64.3;3;3.839095654;-71.39492069;20.63833618;152.8069;5;-0.628634;2.72516;-64.5288;4.9;0;153.3;0.048787;0.00280793;1.32771;0.59179;-1.11087;-1.3459;97
64.8;3;3.83909581;-71.39492055;21.29524231;153.4638062;5;-0.590435;2.78758;-63.6738;4.8;0;153.3;0.0606286;-0.00338945;1.33905;0.964631;0.823156;-0.523641;97
65.3;3;3.839096047;-71.39492056;21.9559021;154.1244659;5;-0.327484;3.4699;-63.5026;4.8;0;153.3;0.0569821;-0.0127773;1.32846;0.111629;-0.158102;-1.37722;97
65.8;3;3.839096256;-71.39492036;22.55636597;154.7249298;5;-0.0344823;3.0474;-63.9612;4.9;0;153.3;0.0433727;0.0214022;1.38412;0.513431;-0.282171;0.535678;97
66.3;3;3.839096379;-71.39492011;23.22302246;155.3915863;5;0.622713;3.08892;-64.1914;4.7;0;153.3;0.0452113;0.00991718;1.3626;0.997488;-0.428607;-0.465302;95
66.8;3;3.839096442;-71.39491988;23.86305237;156.0316162;5;0.866252;2.85977;-64.1208;4.9;0;153.3;0.0155723;-0.00553965;1.354;1.33708;-0.581334;-0.467335;95
67.3;3;3.83909634;-71.39491991;24.51130676;156.6798706;5;0.166142;2.82456;-64.1813;4.8;0;153.3;-0.00554699;-0.0509031;1.39875;0.985573;-0.129862;1.90843;95
67.8;3;3.839096187;-71.39491999;25.19024658;157.3588104;5;-0.187294;2.89991;-63.6503;4.8;0;153.3;0.00281672;-0.0564288;1.35734;-0.172509;0.585382;-0.475331;95
68.3;3;3.839096106;-71.39492009;25.87130737;158.067627;5;-0.427752;3.00074;-63.975;4.8;0;153.3;0.0206654;-0.0719349;1.36045;0.99472;0.198443;1.28633;95
68.8;3;3.839095982;-71.39492051;26.58128357;158.7498474;5;-1.2346;3.44721;-64.5284;4.7;0;153.3;0.0274682;-0.133282;1.291;0.79051;0.80378;-1.02737;95
69.3;3;3.839095991;-71.39492105;27.24102783;159.4095917;5;-1.9036;4.11002;-64.3579;4.7;0;153.3;0.0508177;-0.108663;1.24483;-0.783192;0.839393;-0.928512;95
69.8;3;3.839096133;-71.39492137;27.8469696;160.0155334;5;-1.45976;4.10131;-64.3961;4.9;0;153.3;0.0552096;-0.0755506;1.28384;0.578196;-0.471167;-2.43067;95
70.3;3;3.839096254;-71.39492157;28.44827271;160.6168365;5;-1.86431;4.63822;-64.2326;4.7;0;153.3;0.0655862;-0.0592286;1.28937;-0.551407;0.35004;1.30318;95
70.8;3;3.839096438;-71.39492171;29.06690979;161.2354736;5;-1.06295;4.64118;-63.8065;4.8;0;153.3;0.0738785;-0.00946333;1.35982;-0.757601;0.224162;-0.937496;95
71.3;3;3.83909666;-71.39492153;29.66215515;161.830719;5;-0.354335;4.61808;-64.161;4.9;0;153.3;0.0657402;0.0207319;1.33405;0.147979;0.661424;-0.891266;95
71.8;3;3.83909691;-71.39492148;30.32553101;162.4940948;5;-0.15759;4.9026;-64.2525;4.7;0;153.3;0.0552713;0.0150683;1.44429;0.338786;-0.572996;0.19847;95
72.3;3;3.83909691;-71.39492151;30.98280334;163.1513672;5;-0.417574;4.69808;-64.0019;4.9;0;153.3;0.00836214;-0.0101234;1.18027;0.687966;-0.228397;17.3765;95
72.8;3;3.839096622;-71.39492176;31.32211304;163.4906769;5;0.423459;8.85104;-63.6083;4.7;0;153.3;-0.0743237;-0.035172;0.249161;-1.52876;-7.15015;12.8316;95
73.3;3;3.839094593;-71.39492219;31.38795471;163.5565186;5;-1.49578;7.85115;-63.2324;5;0;153.3;-0.528581;0.0111191;0.0583665;-2.14807;-3.73004;4.44143;95
73.8;3;3.83909162;-71.39492186;31.39096069;163.5614624;5;-1.50601;4.81368;-62.6333;5;0;153.3;-0.592712;0.108571;-0.0467042;-0.659054;0.424754;0.943847;95
74.3;3;3.839089282;-71.39492125;31.33045959;163.5024261;5;-0.543009;5.17184;-61.703;4.7;0;153.3;-0.540363;0.101571;-0.170642;0.556348;-1.00033;-1.31874;95
74.8;3;3.839087114;-71.39492073;31.27053833;163.4391022;5;-0.290186;5.22749;-61.1392;4.9;0;153.1;-0.532922;0.0970534;-0.184746;0.455952;-0.713088;-4.52966;95
75.3;3;3.839084876;-71.39492007;31.15127563;163.3198395;5;0.424503;5.14201;-60.7318;4.8;0;152.8;-0.53769;0.0988374;-0.150336;0.736635;-0.760028;-0.703213;95
75.8;3;3.839082514;-71.39491957;31.04995728;163.2185211;5;0.00662619;4.7965;-60.2601;5;0;152.6;-0.574287;0.0608524;-0.134658;0.594633;-0.577696;-5.12211;95
76.3;3;3.839080077;-71.39491932;30.93341064;163.1019745;5;-0.424158;4.81951;-59.3208;4.8;0;152.2;-0.553877;0.0516856;-0.0118194;-0.0420328;-0.0905823;-2.12271;95
76.8;3;3.839077748;-71.394919;30.93296814;163.101532;5;-0.0774833;4.78897;-58.5468;4.9;0;151.7;-0.543756;0.0577175;0.125575;0.311518;-0.652511;0.446776;95
77.3;3;3.839075374;-71.39491885;30.92378235;163.0923462;5;-0.24281;4.63478;-58.1398;4.9;0;151.2;-0.548495;0.037478;0.0196592;0.0582842;-0.616137;-1.94168;95
77.8;3;3.839072953;-71.39491869;30.89871216;163.067276;5;-0.354061;4.40675;-57.2721;4.9;0;150.6;-0.544611;0.0605356;0.0475486;-0.338812;0.263265;-1.3821;95
78.3;3;3.83907068;-71.39491849;30.92921448;163.0977783;5;-0.282103;4.66379;-56.338;4.8;0;150;-0.524221;0.0535922;0.0371626;-0.634781;0.107793;0.024949;95
78.8;3;3.839068292;-71.39491824;30.92149353;163.0900574;5;-0.0956953;4.54394;-55.6156;4.9;0;149.2;-0.520733;0.0766593;0.0487823;-0.436962;-0.371481;-2.06348;95
79.3;3;3.839066061;-71.39491797;30.92282104;163.0913849;5;0.173463;4.29639;-54.9747;4.9;0;148.5;-0.513728;0.0814151;0.0848811;-0.15249;-0.258568;2.00852;94
79.8;3;3.83906375;-71.39491769;30.93406677;163.1026306;5;0.0619515;4.3129;-54.1918;4.9;0;147.8;-0.533741;0.0690668;0.110547;-0.60366;-0.68774;0.697051;94
80.3;3;3.839061522;-71.39491733;31.03817749;163.2067413;5;0.201672;4.24475;-53.4552;4.8;0;147.1;-0.511656;0.0796337;0.195309;0.214464;0.177413;5.26347;94
80.8;3;3.839059242;-71.3949171;31.09106445;163.2596283;5;0.220347;4.29961;-52.9709;4.8;0;146.4;-0.52013;0.0377765;0.0832314;0.606778;-0.419867;1.21579;94
81.3;3;3.839056934;-71.39491698;31.13183594;163.3003998;5;-0.406568;4.68843;-52.105;4.8;0;145.7;-0.504744;0.0330772;-0.0214873;-0.110678;0.26153;-1.0771;94
81.8;3;3.839054582;-71.3949167;31.16520691;163.3337708;5;-0.21612;4.27832;-51.63;4.9;0;145;-0.524521;0.060882;-0.0697217;0.0667656;0.0765128;0.0419644;94
82.3;3;3.8390522;-71.39491649;31.12077332;163.2893372;5;-0.47294;4.02136;-50.6007;4.9;0;144.4;-0.516884;0.0553827;-0.0406652;-0.500027;0.346077;-0.797406;94
82.8;3;3.839049869;-71.39491618;31.17349243;163.3420563;5;-0.113246;4.30781;-49.4404;4.7;0;143.5;-0.487545;0.0718341;0.105153;-0.488806;0.114797;2.36334;94
83.3;3;3.839047775;-71.39491585;31.23765564;163.4062195;5;0.24143;4.11346;-48.829;4.9;0;142.7;-0.495062;0.0660406;0.0544697;0.275294;0.419045;1.72296;94
83.8;3;3.839045495;-71.3949156;31.20576477;163.3743286;5;0.297047;4.12963;-48.5179;4.8;0;141.9;-0.493891;0.0619848;-0.123282;-0.554747;-0.327445;-2.83279;94
84.3;3;3.839043372;-71.39491536;31.17549133;163.3440552;5;0.186403;4.33564;-47.9527;4.7;0;141.3;-0.470226;0.0718285;-0.0451966;-0.631921;0.0688254;0.356527;94
84.8;3;3.839041998;-71.39491513;31.14170837;163.3102722;5;-2.41548;-0.161547;-47.2866;4.7;0;140.7;-0.124926;0.0257673;-0.0436702;1.49176;8.13141;0.384367;94
85.3;3;3.839042312;-71.39491505;31.11206055;163.2806244;5;0.0661331;3.26225;-47.1747;4.7;0;140.1;0.117724;-0.0064398;-0.0702685;0.625872;1.13233;-2.03706;94
85.9;3;3.83904284;-71.39491511;31.05940247;163.2279663;5;0.338552;4.10147;-47.3662;4.7;0;139.7;0.104822;-0.0186346;-0.037358;-0.190585;-0.696994;-0.675637;94
86.4;3;3.839043117;-71.39491502;31.00875854;163.1773224;5;0.184465;3.60785;-47.0466;4.9;0;139.4;0.0629692;0.00223187;-0.00144657;0.522212;0.184775;-1.13612;94
86.9;3;3.839043396;-71.39491498;31.01185608;163.1804199;5;0.391726;3.7933;-47.4921;4.7;0;139.1;0.0512838;-0.0358295;0.0902626;0.942372;-1.09298;1.16838;94
87.4;3;3.839043498;-71.39491513;31.05429077;163.2228546;5;-0.428556;3.98342;-47.4695;4.8;0;139;0.0160293;-0.0458822;0.080047;-0.406658;-0.139098;0.283623;94
87.9;3;3.839043519;-71.39491522;31.08428955;163.2528534;5;-0.159144;3.78672;-46.8412;5.5;0;138.8;0.0192802;-0.0303882;0.0879085;0.407932;0.186037;0.363603;94
88.4;3;3.839043543;-71.39491532;31.16242981;163.3309937;5;-0.574006;3.51003;-46.9408;6.8;0;138.6;0.00228842;-0.0241762;0.0238513;-0.252764;0.210321;-0.521906;94
88.9;3;3.839043559;-71.39491548;31.18641663;163.3549805;5;-0.615934;3.80659;-46.8367;8.1;0;138.4;0.0134444;-0.0455905;-0.0809237;-0.189792;0.0196955;0.0312732;94
89.4;3;3.839043634;-71.39491575;31.13342285;163.3019867;5;-0.810027;4.50024;-46.9877;9.3;0;138.3;0.0149462;-0.0356408;-0.160807;-1.28308;-0.302803;-3.90515;94
89.9;3;3.839043789;-71.39491582;31.10820007;163.2767639;5;-0.475385;4.49752;-47.2811;9.8;0;138.2;0.0169632;0.00865816;-0.0278465;-0.597096;-0.878049;0.0340276;94
90.4;3;3.839043899;-71.39491572;31.0680542;163.236618;5;0.0152085;4.01514;-47.4885;9.9;0;138.2;0.00838428;0.0160759;-0.0271766;0.588222;-0.643544;-2.03174;94
90.9;3;3.839043987;-71.39491569;31.0357666;163.2043304;5;0.209953;4.4707;-47.2382;9.8;0;138.2;0.014949;0.00649242;-0.00273303;-0.32485;-0.860312;-0.338882;94
91.4;3;3.839043956;-71.39491561;30.94299316;163.111557;5;0.0494085;4.04768;-47.1761;9.9;0;138.1;-0.0169301;0.033044;-0.0358519;-0.0237891;-0.411423;-4.17471;93
91.9;3;3.839043812;-71.39491551;30.96257019;163.1308289;5;0.00364734;3.69504;-47.3023;9.9;0;138.1;-0.00533746;0.0260472;0.12039;0.215451;0.558368;0.457935;93
92.4;3;3.839043737;-71.39491555;30.89834595;163.0669098;5;-0.110983;4.10931;-47.4903;9.8;0;138.1;-0.00274284;0.00246302;0.110176;-0.0888267;0.191761;-1.08203;93
92.9;3;3.839043714;-71.39491555;30.8732605;163.0418243;5;0.247175;3.93396;-47.4553;9.9;0;138.1;0.00506168;0.0227142;0.0500361;0.251061;-0.244987;-1.94207;93
93.4;3;3.839043618;-71.39491548;30.92247009;163.0910339;5;-0.196719;3.72134;-47.2844;9.9;0;138.1;-0.00771886;0.00872269;0.0859521;-0.227019;0.303601;-1.3011;93
93.9;3;3.83904356;-71.39491549;30.9757843;163.1443481;5;-0.0921163;3.94783;-47.0938;9.8;0;138.1;0.00515972;0.00522608;0.126606;-0.435023;-0.466305;1.162;93
94.4;3;3.839043428;-71.39491549;31.0340271;163.2025909;5;-0.389494;3.7502;-47.1959;9.8;0;138.1;0.00197817;0.0048185;-0.0738712;-0.667396;0.478121;-3.78555;93
94.9;3;3.839043453;-71.39491547;31.03541565;163.2039795;5;0.00904991;3.9899;-47.2723;9.8;0;138.1;0.0222854;0.0259909;0.104396;-0.462127;0.269587;1.95147;93
95.4;3;3.83904353;-71.39491532;31.08546448;163.2540283;5;0.267405;3.53016;-47.1494;9.9;0;138.1;-0.00844739;0.0257132;0.0673219;0.232746;-0.611055;2.86026;93
95.9;3;3.839043378;-71.39491522;31.15536499;163.3239288;5;-0.295699;2.99558;-46.9307;9.9;0;138;-0.0116028;0.00681472;0.01489;-0.0575791;1.26895;2.92349;93
96.4;3;3.839043298;-71.39491534;31.18215942;163.3507233;5;-0.340314;3.74457;-47.2626;9.7;0;138;0.00907958;-0.0227525;-0.0415249;1.01235;0.351327;1.4386;93
96.9;3;3.839043251;-71.39491548;31.10635376;163.2749176;5;-0.595081;3.83195;-47.4547;9.8;0;138;0.0072864;-0.00478657;-0.0817221;-0.612805;0.267267;-2.4331;93
97.4;3;3.839043258;-71.39491528;31.04862976;163.2171936;5;0.160799;3.24828;-47.0644;9.9;0;138;0.0220702;0.0521863;-0.00398606;-0.452825;0.656248;-3.59948;93
97.9;3;3.839043443;-71.39491502;31.01325989;163.1818237;5;0.980032;3.5406;-47.3081;9.9;0;138;0.0477566;0.054098;0.0727131;0.904664;-0.140353;1.10785;93
98.4;3;3.839043567;-71.39491486;31.01765442;163.1862183;5;1.14099;3.59577;-47.9242;9.2;0;138;0.0264906;0.0419121;0.0858348;0.633418;-0.387412;0.746557;93
98.9;3;3.839043553;-71.39491473;31.00115967;163.1697235;5;0.938907;3.41422;-47.081;8;0;138;0.00226713;0.0213064;0.106285;0.848943;-0.545174;-1.02708;93
99.5;3;3.83904346;-71.39491468;31.04179382;163.2103577;5;0.642553;2.85188;-47.301;6.7;0;138;-0.0115803;-0.00264735;-0.0281716;0.84254;0.468147;-0.248972;93
100;3;3.839043374;-71.39491475;31.08613586;163.2546997;5;0.140295;3.22378;-47.1127;5.5;0;138;-9.27347e-05;-0.0296106;0.0860055;0.130504;0.226262;0.766722;93
100;3;3.839043196;-71.39491499;31.18980408;163.3583679;5;-0.864674;3.14439;-47.1001;4.9;0;137.9;-0.0341593;-0.0342473;0.00960933;-1.22692;-0.424458;1.54296;93
101;3;3.839042901;-71.39491519;31.29039001;163.4589539;5;-0.775335;2.63401;-47.3989;4.9;0;137.9;-0.0215966;-0.0152726;-0.0547356;-0.0981607;1.36633;1.06962;93
101;3;3.839042925;-71.39491549;31.30638123;163.4749451;5;-0.679267;3.7204;-46.9398;4.7;0;137.9;0.0216293;-0.0511711;-0.186485;0.28259;0.0197718;1.14574;93
102;3;3.839042941;-71.39491563;31.258255;163.4268188;5;-1.16037;3.58684;-46.9658;4.9;0;137.9;0.0146379;0.0225862;-0.224083;-2.37754;1.20852;-2.73229;93
102;3;3.839043009;-71.39491537;31.18977356;163.3583374;5;-0.287309;3.35837;-47.0669;4.7;0;137.9;0.0205432;0.0331394;-0.0860675;0.106078;0.482021;-0.276907;93
103;3;3.839043018;-71.39491521;31.15487671;163.3234406;5;0.0637068;3.26996;-47.3944;4.8;0;137.9;0.0217275;0.0101968;-0.106432;0.696919;-0.0885229;-1.5114;93
103;3;3.839042962;-71.39491524;31.07019043;163.2387543;5;-0.680221;3.53094;-47.401;4.9;0;137.9;-0.01052;0.000938184;-0.0750396;-0.602908;-0.0830595;-4.2108;93
104;3;3.839042873;-71.39491519;31.02590942;163.1929932;5;-0.518033;2.906;-46.9193;4.9;0;137.9;0.0108745;0.0199429;0.0437192;0.607283;0.61204;0.0027468;93
104;3;3.839043;-71.39491511;30.99163818;163.160202;5;-0.0855581;3.17106;-47.5616;4.8;0;137.8;0.0357383;-0.0159355;0.13;0.959038;-0.364016;0.581184;93
105;3;3.839043152;-71.39491516;30.97799683;163.1465607;5;0.246118;3.52853;-47.2943;4.9;0;137.8;0.0678945;0.0114949;-0.10654;-0.934264;0.929328;-6.05629;93
105;3;3.83904339;-71.39491515;30.95904541;163.1276093;5;0.876965;3.90519;-47.2464;4.7;0;137.8;0.0712374;0.00237198;0.138906;0.339124;-0.335904;-0.184809;91
106;3;3.839043541;-71.39491534;30.92977905;163.0983429;5;0.143266;4.08802;-46.7888;4.8;0;137.8;0.0255039;-0.0306145;0.115704;-0.680828;0.187433;-3.86015;91
106;3;3.839043535;-71.39491554;30.96089172;163.1313934;5;0.117271;4.38274;-47.2476;4.8;0;137.8;0.0373267;-0.017906;0.203088;-0.867207;-0.0694498;2.73716;91
